employee_id,date,status,check_in,check_out,hours_worked
143,2025-01-08,absent,,,0.0
144,2025-01-08,present,07:51,17:02,10.2
145,2025-01-08,present,09:33,18:05,8.0
146,2025-01-08,present,09:27,19:48,10.3
148,2025-01-08,present,07:11,17:30,7.9
152,2025-01-08,present,08:54,17:35,8.4
154,2025-01-08,present,08:53,17:27,9.5
155,2025-01-08,present,09:44,20:48,10.2
158,2025-01-08,present,08:04,18:39,9.7
159,2025-01-08,present,08:05,17:01,10.4
160,2025-01-08,remote,08:32,17:39,7.8
161,2025-01-08,present,08:45,18:08,8.8
163,2025-01-08,present,09:03,17:13,8.8
164,2025-01-08,business_trip,,,0.0
172,2025-01-08,present,07:20,17:09,9.7
173,2025-01-08,present,07:45,18:42,8.3
174,2025-01-08,present,09:17,18:29,8.5
175,2025-01-08,present,07:27,18:54,10.4
176,2025-01-08,present,09:07,20:45,8.7
177,2025-01-08,present,08:39,20:53,9.2
180,2025-01-08,present,08:00,18:13,10.1
183,2025-01-08,present,08:58,19:04,10.3
184,2025-01-08,present,08:25,19:37,8.9
185,2025-01-08,present,09:18,19:50,9.7
190,2025-01-08,present,07:21,17:31,8.7
1,2025-01-09,present,08:53,18:33,7.5
2,2025-01-09,present,07:07,19:00,8.5
3,2025-01-09,present,09:51,20:39,9.2
4,2025-01-09,present,07:46,18:07,8.5
5,2025-01-09,present,08:23,18:44,8.2
8,2025-01-09,present,09:50,17:20,9.0
9,2025-01-09,present,08:41,20:40,8.4
10,2025-01-09,present,08:47,17:44,10.1
11,2025-01-09,present,08:11,19:47,10.1
13,2025-01-09,present,08:02,17:05,7.8
17,2025-01-09,present,07:52,19:20,9.0
18,2025-01-09,present,07:29,20:45,9.1
19,2025-01-09,present,08:02,18:05,10.4
23,2025-01-09,present,09:01,18:01,8.3
25,2025-01-09,absent,,,0.0
26,2025-01-09,present,09:57,17:45,9.8
30,2025-01-09,present,09:27,17:51,10.2
32,2025-01-09,present,07:11,18:23,10.4
34,2025-01-09,present,09:49,19:42,9.7
36,2025-01-09,present,07:02,19:47,9.9
37,2025-01-09,present,08:20,20:31,9.3
38,2025-01-09,business_trip,,,0.0
40,2025-01-09,present,09:12,20:37,9.9
42,2025-01-09,present,09:19,19:29,8.7
44,2025-01-09,present,08:20,17:05,10.5
45,2025-01-09,present,09:57,19:33,9.2
47,2025-01-09,sick_leave,,,0.0
48,2025-01-09,present,07:56,19:42,10.3
49,2025-01-09,present,07:49,18:12,8.6
55,2025-01-09,present,08:03,17:58,9.0
59,2025-01-09,present,08:43,17:08,9.5
60,2025-01-09,present,09:37,18:00,9.6
62,2025-01-09,sick_leave,,,0.0
63,2025-01-09,present,07:47,17:47,8.2
67,2025-01-09,present,09:48,20:36,10.2
70,2025-01-09,present,07:29,17:40,10.2
71,2025-01-09,present,08:59,17:58,9.8
75,2025-01-09,present,07:33,20:47,9.1
76,2025-01-09,present,08:56,18:32,8.6
77,2025-01-09,present,09:55,20:32,9.5
78,2025-01-09,present,08:49,18:36,8.9
79,2025-01-09,present,07:45,17:41,7.5
80,2025-01-09,present,09:18,19:50,8.3
81,2025-01-09,present,09:42,19:55,9.9
83,2025-01-09,present,07:28,20:37,10.2
85,2025-01-09,present,08:08,20:40,9.8
87,2025-01-09,present,09:14,19:49,8.9
88,2025-01-09,present,09:06,20:01,10.3
89,2025-01-09,present,07:21,18:58,9.3
93,2025-01-09,present,09:40,17:29,9.9
94,2025-01-09,present,09:27,19:32,10.1
95,2025-01-09,present,07:59,20:21,8.7
96,2025-01-09,business_trip,,,0.0
98,2025-01-09,present,08:30,19:52,8.2
99,2025-01-09,present,07:31,18:03,10.5
100,2025-01-09,present,07:51,20:29,10.4
104,2025-01-09,present,09:40,18:20,9.5
106,2025-01-09,present,07:31,18:24,9.3
108,2025-01-09,present,07:45,19:18,7.5
109,2025-01-09,sick_leave,,,0.0
110,2025-01-09,present,09:38,19:08,10.4
113,2025-01-09,present,07:46,18:14,7.8
115,2025-01-09,business_trip,,,0.0
116,2025-01-09,present,09:51,20:20,8.1
117,2025-01-09,present,08:44,19:51,7.9
118,2025-01-09,present,07:16,17:12,7.9
121,2025-01-09,present,08:30,20:04,8.4
122,2025-01-09,present,08:56,17:37,8.2
123,2025-01-09,present,08:22,20:02,10.2
125,2025-01-09,present,07:26,17:30,8.3
126,2025-01-09,present,08:16,19:36,8.3
127,2025-01-09,present,08:07,18:06,9.2
128,2025-01-09,present,09:38,17:40,7.9
129,2025-01-09,present,07:53,20:20,7.6
130,2025-01-09,present,07:57,18:10,10.1
131,2025-01-09,sick_leave,,,0.0
133,2025-01-09,present,07:41,17:23,8.7
134,2025-01-09,present,09:44,19:15,9.5
135,2025-01-09,vacation,,,0.0
136,2025-01-09,present,08:51,19:37,8.5
137,2025-01-09,present,08:13,19:27,7.5
138,2025-01-09,present,09:38,19:59,9.9
143,2025-01-09,present,07:31,20:54,10.5
144,2025-01-09,present,09:03,19:43,10.0
145,2025-01-09,present,09:11,18:25,9.2
146,2025-01-09,present,07:27,17:11,10.3
148,2025-01-09,present,07:36,20:23,10.3
152,2025-01-09,present,08:06,20:49,9.3
154,2025-01-09,present,08:01,17:21,9.5
155,2025-01-09,present,07:13,18:16,8.4
158,2025-01-09,present,08:38,20:57,8.0
159,2025-01-09,present,07:46,17:35,9.4
160,2025-01-09,present,09:52,18:37,9.7
161,2025-01-09,remote,08:47,19:10,8.4
163,2025-01-09,present,09:39,18:07,7.5
164,2025-01-09,present,07:30,17:10,8.0
172,2025-01-09,present,07:57,18:56,7.9
173,2025-01-09,present,08:28,19:11,8.9
174,2025-01-09,present,08:39,19:31,9.7
175,2025-01-09,present,08:50,18:57,9.1
176,2025-01-09,present,08:12,18:10,9.6
177,2025-01-09,present,09:47,17:05,10.4
180,2025-01-09,present,09:35,17:57,8.4
183,2025-01-09,present,08:23,19:08,9.7
184,2025-01-09,present,08:00,20:52,9.6
185,2025-01-09,present,08:56,19:28,8.0
190,2025-01-09,present,08:11,19:29,8.2
1,2025-01-10,present,09:16,20:31,9.1
2,2025-01-10,present,07:28,17:51,9.6
3,2025-01-10,present,08:20,20:29,8.9
4,2025-01-10,remote,09:05,17:57,8.5
5,2025-01-10,present,08:58,18:34,8.4
8,2025-01-10,present,07:50,18:32,9.9
9,2025-01-10,present,08:43,17:45,9.4
10,2025-01-10,present,07:28,17:00,8.5
11,2025-01-10,remote,08:41,19:27,7.1
13,2025-01-10,present,09:25,17:50,8.1
17,2025-01-10,present,09:25,20:19,10.5
18,2025-01-10,absent,,,0.0
19,2025-01-10,present,08:40,17:09,8.9
23,2025-01-10,present,07:56,18:48,9.8
25,2025-01-10,present,09:43,19:15,10.4
26,2025-01-10,present,08:05,20:50,7.6
30,2025-01-10,present,07:39,19:35,7.6
32,2025-01-10,present,09:07,20:00,9.6
34,2025-01-10,present,09:25,20:55,10.2
36,2025-01-10,present,07:30,20:41,7.8
37,2025-01-10,vacation,,,0.0
38,2025-01-10,present,08:03,19:14,8.2
40,2025-01-10,business_trip,,,0.0
42,2025-01-10,present,09:28,20:28,9.6
44,2025-01-10,present,08:26,17:42,7.7
45,2025-01-10,business_trip,,,0.0
47,2025-01-10,present,09:59,17:03,9.5
48,2025-01-10,present,07:31,19:01,9.7
49,2025-01-10,present,07:09,19:42,8.4
55,2025-01-10,present,09:48,18:45,9.5
59,2025-01-10,present,07:00,18:39,10.2
60,2025-01-10,present,09:50,20:17,9.4
62,2025-01-10,present,09:42,19:40,8.2
63,2025-01-10,present,08:38,20:47,8.4
67,2025-01-10,present,07:22,18:24,9.5
68,2025-01-10,present,09:16,18:03,8.3
70,2025-01-10,present,07:22,18:28,8.4
71,2025-01-10,vacation,,,0.0
75,2025-01-10,present,08:05,18:15,8.9
76,2025-01-10,present,09:49,18:55,8.8
77,2025-01-10,present,08:47,20:24,9.1
78,2025-01-10,present,08:49,17:53,9.1
79,2025-01-10,present,07:51,20:19,9.3
80,2025-01-10,present,08:33,19:39,9.7
81,2025-01-10,present,07:17,19:37,9.3
83,2025-01-10,present,07:52,19:32,8.7
85,2025-01-10,present,07:43,19:28,8.3
87,2025-01-10,present,09:39,20:13,8.0
88,2025-01-10,present,07:20,18:28,9.7
89,2025-01-10,present,07:05,17:58,9.6
93,2025-01-10,present,09:55,17:34,8.3
94,2025-01-10,present,09:39,19:38,8.2
95,2025-01-10,present,07:22,20:07,9.0
96,2025-01-10,present,09:29,18:41,8.3
98,2025-01-10,vacation,,,0.0
99,2025-01-10,present,07:56,18:09,9.5
100,2025-01-10,present,07:22,20:42,10.3
104,2025-01-10,present,08:18,18:52,9.2
106,2025-01-10,remote,09:58,19:55,7.3
108,2025-01-10,present,07:54,19:30,10.4
109,2025-01-10,present,09:34,19:28,8.4
110,2025-01-10,present,07:37,18:59,8.9
113,2025-01-10,present,09:35,19:43,8.9
115,2025-01-10,present,07:05,19:27,7.7
116,2025-01-10,present,08:34,17:51,8.3
117,2025-01-10,present,09:53,18:27,8.8
118,2025-01-10,vacation,,,0.0
121,2025-01-10,present,09:33,20:37,10.5
122,2025-01-10,present,08:21,19:17,8.5
123,2025-01-10,present,08:48,19:04,8.2
125,2025-01-10,present,09:59,18:46,10.3
126,2025-01-10,business_trip,,,0.0
127,2025-01-10,business_trip,,,0.0
128,2025-01-10,present,07:44,19:38,8.8
129,2025-01-10,present,08:42,17:44,9.2
130,2025-01-10,present,07:33,17:07,8.0
131,2025-01-10,present,09:18,19:30,9.3
133,2025-01-10,present,09:22,20:07,10.3
134,2025-01-10,present,08:26,20:08,9.6
135,2025-01-10,present,07:55,17:51,8.9
136,2025-01-10,present,08:39,19:33,7.6
137,2025-01-10,present,07:06,20:02,7.9
138,2025-01-10,present,09:59,19:15,8.2
143,2025-01-10,present,08:43,18:51,10.2
144,2025-01-10,present,08:04,20:40,9.4
145,2025-01-10,present,08:55,19:26,8.1
146,2025-01-10,present,07:08,17:13,9.1
148,2025-01-10,present,09:54,18:35,10.2
152,2025-01-10,present,07:57,20:26,7.7
154,2025-01-10,present,08:22,19:32,8.7
155,2025-01-10,present,08:20,19:05,9.1
158,2025-01-10,present,09:54,18:21,7.9
159,2025-01-10,vacation,,,0.0
160,2025-01-10,sick_leave,,,0.0
161,2025-01-10,present,09:24,20:37,7.6
163,2025-01-10,sick_leave,,,0.0
164,2025-01-10,present,09:17,20:37,10.3
172,2025-01-10,present,08:11,18:44,10.0
173,2025-01-10,business_trip,,,0.0
174,2025-01-10,present,07:21,18:02,8.2
175,2025-01-10,present,09:10,20:05,9.9
176,2025-01-10,present,07:13,18:58,7.6
177,2025-01-10,remote,09:33,18:18,7.3
180,2025-01-10,present,09:30,20:08,8.8
183,2025-01-10,present,09:49,19:11,8.9
184,2025-01-10,present,09:24,17:46,8.2
185,2025-01-10,present,08:28,18:53,8.3
190,2025-01-10,absent,,,0.0
1,2025-01-13,vacation,,,0.0
2,2025-01-13,present,07:42,18:52,8.2
3,2025-01-13,present,08:52,19:30,8.2
4,2025-01-13,remote,08:12,19:08,9.1
5,2025-01-13,remote,09:31,19:45,8.9
8,2025-01-13,present,08:13,19:33,8.6
9,2025-01-13,present,07:03,18:49,8.9
10,2025-01-13,present,09:52,18:10,9.2
11,2025-01-13,present,08:59,17:19,9.6
13,2025-01-13,present,07:48,18:21,8.5
17,2025-01-13,present,08:33,18:37,9.9
18,2025-01-13,remote,09:41,17:18,7.3
19,2025-01-13,present,09:34,17:23,9.9
23,2025-01-13,present,08:25,20:14,9.1
25,2025-01-13,present,08:24,17:19,10.4
26,2025-01-13,present,09:59,19:47,9.5
30,2025-01-13,present,07:13,18:45,8.0
32,2025-01-13,present,09:10,19:34,9.3
34,2025-01-13,present,08:58,20:01,7.5
36,2025-01-13,present,07:15,19:20,9.2
37,2025-01-13,present,08:10,20:17,7.6
38,2025-01-13,present,09:35,19:13,7.7
40,2025-01-13,present,09:03,18:55,10.4
42,2025-01-13,present,07:44,17:15,9.7
44,2025-01-13,present,07:55,20:09,9.1
45,2025-01-13,present,08:35,17:20,10.2
47,2025-01-13,present,07:02,17:07,8.6
48,2025-01-13,present,08:17,18:20,8.7
49,2025-01-13,present,09:41,20:31,8.0
55,2025-01-13,present,07:20,20:23,9.3
59,2025-01-13,present,08:29,19:22,10.4
60,2025-01-13,present,08:39,19:23,7.6
62,2025-01-13,present,09:15,20:08,9.2
63,2025-01-13,present,08:07,19:32,8.6
67,2025-01-13,remote,09:57,17:35,7.6
68,2025-01-13,present,07:44,19:08,9.7
70,2025-01-13,present,08:09,17:29,10.2
71,2025-01-13,present,09:32,18:49,9.8
75,2025-01-13,present,08:06,17:39,9.4
76,2025-01-13,present,08:53,19:31,8.4
77,2025-01-13,present,07:03,18:02,9.9
78,2025-01-13,present,08:40,20:48,9.4
79,2025-01-13,present,07:01,18:19,10.4
80,2025-01-13,present,09:23,18:11,9.7
81,2025-01-13,present,07:47,19:56,10.5
83,2025-01-13,present,09:11,18:49,8.8
85,2025-01-13,present,07:36,19:05,8.0
87,2025-01-13,present,09:57,17:23,9.7
88,2025-01-13,present,08:30,19:37,9.2
89,2025-01-13,present,08:59,20:38,10.2
93,2025-01-13,present,09:15,18:20,8.4
94,2025-01-13,present,09:57,17:50,7.8
95,2025-01-13,present,09:46,18:16,9.9
96,2025-01-13,present,08:04,18:13,9.3
98,2025-01-13,present,08:44,18:57,8.9
99,2025-01-13,present,07:11,20:15,8.4
100,2025-01-13,present,07:09,17:49,8.0
104,2025-01-13,present,09:45,18:32,7.8
106,2025-01-13,present,07:18,19:35,7.6
108,2025-01-13,present,09:03,17:37,8.6
109,2025-01-13,present,08:10,18:07,10.0
110,2025-01-13,present,09:55,17:32,8.0
113,2025-01-13,present,07:20,20:35,9.7
115,2025-01-13,present,07:28,18:14,9.8
116,2025-01-13,remote,10:25,18:03,9.5
117,2025-01-13,business_trip,,,0.0
118,2025-01-13,present,09:04,20:05,7.5
121,2025-01-13,present,09:35,17:39,7.8
122,2025-01-13,present,08:18,17:20,9.9
123,2025-01-13,present,07:46,18:50,8.0
125,2025-01-13,present,07:17,19:37,8.6
126,2025-01-13,present,08:04,19:57,9.1
127,2025-01-13,present,08:03,20:29,8.5
128,2025-01-13,present,08:45,20:09,8.2
129,2025-01-13,present,09:13,17:25,7.6
130,2025-01-13,present,08:41,17:05,9.5
131,2025-01-13,remote,10:49,17:20,8.9
133,2025-01-13,present,08:54,17:12,9.8
134,2025-01-13,present,08:55,18:03,8.8
135,2025-01-13,remote,08:00,18:38,8.5
136,2025-01-13,present,09:55,20:25,9.6
137,2025-01-13,present,09:08,18:13,9.6
138,2025-01-13,present,08:06,19:33,10.0
143,2025-01-13,present,09:31,17:17,9.5
144,2025-01-13,present,07:15,18:13,8.4
145,2025-01-13,present,08:21,20:18,8.4
146,2025-01-13,present,09:33,18:39,10.1
148,2025-01-13,present,08:21,17:53,9.2
152,2025-01-13,present,09:54,19:58,9.1
154,2025-01-13,present,09:23,19:47,8.3
155,2025-01-13,present,07:13,17:57,9.2
158,2025-01-13,present,07:13,19:33,10.1
159,2025-01-13,present,07:27,20:34,9.2
160,2025-01-13,present,09:31,18:25,10.1
161,2025-01-13,present,07:09,18:34,7.6
163,2025-01-13,present,07:26,19:28,8.6
164,2025-01-13,present,08:57,19:33,8.8
172,2025-01-13,present,09:17,17:25,8.2
173,2025-01-13,present,07:02,20:14,7.8
174,2025-01-13,present,07:36,20:30,8.7
175,2025-01-13,present,08:32,19:00,9.0
176,2025-01-13,present,08:16,17:23,8.8
177,2025-01-13,present,09:19,18:44,8.6
180,2025-01-13,present,08:34,20:07,7.8
183,2025-01-13,present,07:55,18:56,8.6
184,2025-01-13,present,09:10,20:47,9.7
185,2025-01-13,present,08:21,19:24,10.4
190,2025-01-13,sick_leave,,,0.0
1,2025-01-14,present,08:32,18:24,9.0
2,2025-01-14,present,07:31,20:05,10.5
3,2025-01-14,present,07:18,19:40,9.6
4,2025-01-14,present,08:54,19:43,8.7
5,2025-01-14,present,07:14,17:54,7.8
8,2025-01-14,present,08:41,18:09,9.0
9,2025-01-14,present,07:33,20:51,9.3
10,2025-01-14,sick_leave,,,0.0
11,2025-01-14,present,09:06,20:47,10.1
13,2025-01-14,present,09:14,19:42,9.9
17,2025-01-14,present,09:20,20:01,10.4
18,2025-01-14,present,08:01,17:26,9.5
19,2025-01-14,sick_leave,,,0.0
23,2025-01-14,present,07:04,18:26,9.9
25,2025-01-14,present,07:15,19:52,9.1
26,2025-01-14,present,08:12,20:52,8.9
30,2025-01-14,present,08:11,20:59,9.2
32,2025-01-14,present,09:21,17:19,9.9
34,2025-01-14,present,08:16,19:39,9.7
36,2025-01-14,present,08:18,18:53,7.8
37,2025-01-14,present,09:30,19:54,8.8
38,2025-01-14,present,07:32,17:00,7.8
40,2025-01-14,absent,,,0.0
42,2025-01-14,present,09:55,17:41,10.5
44,2025-01-14,present,08:29,19:44,9.8
45,2025-01-14,present,07:20,17:52,8.7
47,2025-01-14,present,07:52,18:27,8.3
48,2025-01-14,present,09:31,17:43,10.4
49,2025-01-14,remote,08:05,18:00,8.2
55,2025-01-14,absent,,,0.0
59,2025-01-14,present,09:45,19:40,9.5
60,2025-01-14,present,07:47,18:02,10.1
62,2025-01-14,remote,10:19,19:18,7.2
63,2025-01-14,sick_leave,,,0.0
67,2025-01-14,present,09:45,18:20,9.6
68,2025-01-14,present,09:12,18:30,8.0
70,2025-01-14,present,08:45,19:55,8.7
71,2025-01-14,present,09:07,18:03,10.3
75,2025-01-14,present,08:24,19:40,8.9
76,2025-01-14,present,07:52,17:21,9.1
77,2025-01-14,present,09:46,17:53,9.1
78,2025-01-14,business_trip,,,0.0
79,2025-01-14,present,07:43,19:04,10.3
80,2025-01-14,vacation,,,0.0
81,2025-01-14,present,09:07,17:26,7.9
83,2025-01-14,present,08:16,19:24,9.6
85,2025-01-14,present,07:37,18:03,9.8
87,2025-01-14,present,08:11,19:55,10.3
88,2025-01-14,present,09:52,19:45,8.1
89,2025-01-14,present,09:42,20:18,9.2
93,2025-01-14,present,09:31,20:00,7.7
94,2025-01-14,present,07:40,18:21,8.2
95,2025-01-14,present,07:10,17:48,9.4
96,2025-01-14,present,07:35,18:48,8.0
98,2025-01-14,present,09:03,20:42,8.7
99,2025-01-14,present,07:34,20:23,10.2
100,2025-01-14,present,09:13,19:29,7.7
104,2025-01-14,present,09:33,18:06,9.8
106,2025-01-14,present,07:12,20:00,10.0
108,2025-01-14,present,07:28,17:51,8.2
109,2025-01-14,present,07:33,20:58,9.6
110,2025-01-14,present,09:14,18:02,9.0
113,2025-01-14,present,09:02,18:17,9.0
115,2025-01-14,present,09:44,20:31,9.7
116,2025-01-14,present,08:59,18:39,8.7
117,2025-01-14,present,08:51,19:43,10.1
118,2025-01-14,present,08:20,20:08,8.8
121,2025-01-14,present,09:17,17:49,9.3
122,2025-01-14,present,07:28,19:31,8.9
123,2025-01-14,present,07:12,19:21,9.8
125,2025-01-14,present,07:11,20:11,8.7
126,2025-01-14,business_trip,,,0.0
127,2025-01-14,present,07:08,20:42,10.4
128,2025-01-14,present,07:59,19:28,8.2
129,2025-01-14,present,09:48,17:29,9.8
130,2025-01-14,present,07:46,20:14,8.5
131,2025-01-14,present,08:09,18:17,8.9
133,2025-01-14,present,08:07,18:21,9.6
134,2025-01-14,present,09:36,17:03,9.7
135,2025-01-14,present,07:25,20:38,10.3
136,2025-01-14,present,08:27,18:13,10.5
137,2025-01-14,present,09:22,20:10,9.8
138,2025-01-14,present,07:29,18:57,9.9
143,2025-01-14,remote,08:31,19:11,7.5
144,2025-01-14,present,07:06,17:14,9.9
145,2025-01-14,present,09:44,17:00,9.1
146,2025-01-14,present,07:41,18:16,10.3
148,2025-01-14,present,09:28,17:17,8.1
152,2025-01-14,present,07:43,17:40,9.4
154,2025-01-14,remote,10:13,19:17,7.9
155,2025-01-14,present,07:08,19:41,9.0
158,2025-01-14,present,07:17,20:14,8.8
159,2025-01-14,present,09:41,19:48,10.3
160,2025-01-14,present,08:26,20:34,7.5
161,2025-01-14,business_trip,,,0.0
163,2025-01-14,present,08:23,19:19,8.4
164,2025-01-14,present,07:06,19:31,9.5
172,2025-01-14,present,07:29,18:27,8.4
173,2025-01-14,present,09:09,20:12,9.4
174,2025-01-14,business_trip,,,0.0
175,2025-01-14,present,09:33,19:39,8.1
176,2025-01-14,present,07:33,18:40,9.9
177,2025-01-14,present,09:29,20:58,10.2
180,2025-01-14,present,07:43,18:05,9.6
183,2025-01-14,present,07:06,19:48,9.2
184,2025-01-14,present,08:51,19:49,7.7
185,2025-01-14,present,07:08,19:00,8.7
190,2025-01-14,present,09:41,20:40,9.5
1,2025-01-15,present,09:29,18:19,9.0
2,2025-01-15,present,08:53,20:15,7.9
3,2025-01-15,present,09:39,17:56,9.7
4,2025-01-15,present,08:11,19:09,10.1
5,2025-01-15,present,07:06,19:22,9.2
8,2025-01-15,present,09:28,19:13,9.2
9,2025-01-15,business_trip,,,0.0
10,2025-01-15,present,09:16,19:58,9.3
11,2025-01-15,present,09:36,19:20,9.9
13,2025-01-15,present,08:27,19:12,7.7
17,2025-01-15,present,08:13,17:03,7.9
18,2025-01-15,remote,08:42,17:47,9.0
19,2025-01-15,present,07:24,20:14,9.5
23,2025-01-15,business_trip,,,0.0
25,2025-01-15,present,08:42,20:13,9.7
26,2025-01-15,present,07:46,18:18,10.3
30,2025-01-15,present,09:13,17:27,9.5
32,2025-01-15,present,07:37,17:02,9.3
34,2025-01-15,present,09:27,20:46,10.4
36,2025-01-15,present,08:13,18:26,8.4
37,2025-01-15,sick_leave,,,0.0
38,2025-01-15,present,09:56,18:42,8.9
40,2025-01-15,present,08:40,19:05,9.0
42,2025-01-15,present,07:50,17:38,8.1
44,2025-01-15,present,08:18,19:40,10.3
45,2025-01-15,present,08:22,20:52,8.2
47,2025-01-15,present,08:36,19:16,10.2
48,2025-01-15,present,09:14,20:49,9.1
49,2025-01-15,present,09:20,18:32,10.3
55,2025-01-15,present,08:24,20:22,10.3
59,2025-01-15,present,07:28,19:47,8.8
60,2025-01-15,present,09:59,18:28,8.3
62,2025-01-15,present,08:02,20:32,8.5
63,2025-01-15,present,07:25,18:47,8.5
67,2025-01-15,present,07:32,20:17,8.7
68,2025-01-15,present,09:10,19:59,8.2
70,2025-01-15,present,07:22,19:33,8.7
71,2025-01-15,present,07:11,17:43,8.6
75,2025-01-15,present,07:32,20:04,7.5
76,2025-01-15,present,07:21,19:26,9.4
77,2025-01-15,present,07:57,19:37,9.9
78,2025-01-15,present,08:16,20:17,8.9
79,2025-01-15,present,09:07,17:27,7.7
80,2025-01-15,present,08:02,18:46,9.2
81,2025-01-15,present,09:20,19:35,9.9
83,2025-01-15,present,09:59,17:40,9.2
85,2025-01-15,present,07:50,19:07,8.4
87,2025-01-15,present,07:13,19:08,10.0
88,2025-01-15,present,09:42,20:00,7.8
89,2025-01-15,present,08:20,17:49,10.1
93,2025-01-15,present,08:50,20:12,9.9
94,2025-01-15,present,07:04,18:54,8.4
95,2025-01-15,present,08:06,17:58,8.6
96,2025-01-15,present,09:58,17:38,8.4
98,2025-01-15,present,09:07,18:58,8.7
99,2025-01-15,present,08:02,19:21,7.9
100,2025-01-15,present,09:51,18:53,10.3
104,2025-01-15,present,08:05,20:50,9.5
106,2025-01-15,present,07:34,17:41,8.4
108,2025-01-15,vacation,,,0.0
109,2025-01-15,present,07:45,18:48,10.0
110,2025-01-15,vacation,,,0.0
113,2025-01-15,present,09:50,19:01,9.0
115,2025-01-15,sick_leave,,,0.0
116,2025-01-15,present,08:05,18:37,8.2
117,2025-01-15,present,07:48,18:17,9.2
118,2025-01-15,present,07:02,19:02,9.5
121,2025-01-15,vacation,,,0.0
122,2025-01-15,present,08:55,17:59,10.3
123,2025-01-15,present,09:35,19:24,8.0
125,2025-01-15,present,09:00,20:25,7.8
126,2025-01-15,present,07:57,20:50,10.4
127,2025-01-15,present,07:41,18:58,7.7
128,2025-01-15,present,08:04,20:20,9.0
129,2025-01-15,present,07:07,20:03,10.0
130,2025-01-15,present,07:57,17:42,9.7
131,2025-01-15,remote,10:41,17:55,8.7
133,2025-01-15,present,07:12,17:11,8.5
134,2025-01-15,present,09:32,20:37,9.7
135,2025-01-15,present,08:50,18:14,7.8
136,2025-01-15,present,09:21,20:35,9.5
137,2025-01-15,present,09:54,17:54,7.6
138,2025-01-15,present,08:40,17:36,9.8
143,2025-01-15,remote,08:18,18:01,7.9
144,2025-01-15,present,07:48,17:53,8.2
145,2025-01-15,present,09:07,20:50,8.3
146,2025-01-15,present,09:56,17:16,8.3
148,2025-01-15,present,08:53,17:56,9.1
152,2025-01-15,present,09:31,17:16,7.6
154,2025-01-15,present,07:17,20:36,8.5
155,2025-01-15,present,08:01,20:00,9.3
158,2025-01-15,present,09:21,17:26,10.0
159,2025-01-15,present,08:16,19:25,8.8
160,2025-01-15,present,09:39,19:36,9.5
161,2025-01-15,present,07:38,19:05,8.4
163,2025-01-15,present,09:01,19:39,8.6
164,2025-01-15,sick_leave,,,0.0
172,2025-01-15,business_trip,,,0.0
173,2025-01-15,present,08:11,19:54,8.1
174,2025-01-15,present,09:18,20:25,9.8
175,2025-01-15,present,09:51,19:12,7.6
176,2025-01-15,present,08:31,18:33,10.4
177,2025-01-15,present,08:18,20:56,9.1
180,2025-01-15,present,07:08,20:08,9.3
183,2025-01-15,present,08:05,17:48,8.7
184,2025-01-15,present,09:34,20:27,7.5
185,2025-01-15,present,09:33,18:17,9.9
190,2025-01-15,present,09:38,20:30,9.5
1,2025-01-16,present,08:24,18:53,9.0
2,2025-01-16,present,09:18,17:10,7.7
3,2025-01-16,present,08:08,18:05,9.7
4,2025-01-16,present,07:17,18:12,8.5
5,2025-01-16,present,09:24,17:00,9.1
8,2025-01-16,present,09:53,19:38,8.7
9,2025-01-16,present,07:06,19:54,7.7
10,2025-01-16,present,07:40,19:58,9.7
11,2025-01-16,present,07:49,17:12,9.7
